event_id,download_date,user_id,app,category,rating,reviews,app_size,installs,app_type,price,content_rating,genres,last_updated,current_version,android_version,app_id,user_name,user_age,user_location
432,2021-03-30 16:35:05,299,PHONE for Google Voice & GTalk,COMMUNICATION,4.3,72065,13000000.0,1000000,Free,0.0,Everyone,Communication,2018-04-18,3.0.7,4.0 and up,7329,Diana Miller,17,Kentucky
433,2021-03-30 16:35:06,323,Safest Call Blocker,COMMUNICATION,4.4,27540,3700000.0,1000000,Free,0.0,Everyone,Communication,2018-01-05,1.26.001,4.0 and up,8128,Stephanie Nash,15,Nebraska
434,2021-03-30 16:35:07,546,Full Screen Caller ID,COMMUNICATION,4.2,104990,10000000.0,5000000,Free,0.0,Everyone,Communication,2018-05-15,3.5.0,4.0.3 and up,5199,Sarah Davis,47,South Dakota
435,2021-03-30 16:35:08,182,Hiya - Caller ID & Block,COMMUNICATION,4.4,177703,13000000.0,10000000,Free,0.0,Mature 17+,Communication,2018-07-25,8.1.2-6310,5.0 and up,5699,Lisa Williams,16,California
436,2021-03-30 16:35:09,6,Call Blocker,COMMUNICATION,4.1,17529,10000000.0,1000000,Free,0.0,Everyone,Communication,2018-07-26,5.86,4.0.3 and up,2813,Ryan Ayala,47,Connecticut
437,2021-03-30 16:35:10,969,Mr. Number-Block calls & spam,COMMUNICATION,4.2,177263,13000000.0,10000000,Free,0.0,Mature 17+,Communication,2018-07-13,5.1.2-6310,5.0 and up,6845,Chelsea Jones,59,Ohio
438,2021-03-30 16:35:11,362,Should I Answer?,COMMUNICATION,4.8,237468,8800000.0,1000000,Free,0.0,Everyone,Communication,2018-07-26,2018.1.715,4.0 and up,8282,Alexis Stone,27,Missouri
439,2021-03-30 16:35:12,76,RocketDial Dialer & Contacts,COMMUNICATION,4.4,32254,5500000.0,1000000,Free,0.0,Everyone,Communication,2017-12-04,3.9.7,2.1 and up,7997,Michelle Ball,49,Louisiana
440,2021-03-30 16:35:13,850,"CallApp: Caller ID, Blocker & Phone Call Recorder",COMMUNICATION,4.4,483565,20000000.0,10000000,Free,0.0,Everyone,Communication,2018-07-29,1.286,4.1 and up,2823,Lindsey Johnston,45,Arizona
441,2021-03-30 16:35:14,601,Whoscall - Caller ID & Block,COMMUNICATION,4.4,552441,29000000.0,10000000,Free,0.0,Everyone,Communication,2018-08-01,6.19.1,4.1 and up,9570,Jessica Cummings,22,Washington
442,2021-03-30 16:35:15,888,CIA - Caller ID & Call Blocker,COMMUNICATION,4.0,60308,0.0,5000000,Free,0.0,Everyone,Communication,2018-06-22,Varies with device,Varies with device,2539,Phillip Martin,18,Maine
443,2021-03-30 16:35:16,323,Calls Blacklist - Call Blocker,COMMUNICATION,4.5,457283,0.0,10000000,Free,0.0,Everyone,Communication,2018-05-24,Varies with device,Varies with device,2827,Stephanie Nash,15,Nebraska
444,2021-03-30 16:35:17,219,Call Control - Call Blocker,COMMUNICATION,4.4,93825,11000000.0,5000000,Free,0.0,Everyone,Communication,2018-07-05,2.17.3,4.1 and up,2816,Luis Pugh,56,South Carolina
445,2021-03-30 16:35:18,390,True Contact - Real Caller ID,COMMUNICATION,4.1,32283,0.0,1000000,Free,0.0,Everyone,Communication,2018-07-26,Varies with device,Varies with device,9110,Desiree Carter,28,Florida
446,2021-03-30 16:35:19,21,Video Caller Id,COMMUNICATION,4.2,15287,17000000.0,1000000,Free,0.0,Everyone,Communication,2018-01-24,2.2.245,4.0.3 and up,9321,Stephanie Hurley,56,North Dakota
447,2021-03-30 16:35:20,245,Sync.ME – Caller ID & Block,COMMUNICATION,4.5,205739,17000000.0,5000000,Free,0.0,Everyone,Communication,2018-07-26,4.5.4,4.1 and up,8678,Karla Hood,25,Idaho
448,2021-03-30 16:35:21,325,Burner - Free Phone Number,COMMUNICATION,4.3,14873,0.0,1000000,Free,0.0,Everyone,Communication,2018-07-12,Varies with device,Varies with device,2324,Alejandro Turner,43,Ohio
449,2021-03-30 16:35:22,659,"Truecaller: Caller ID, SMS spam blocking & Dialer",COMMUNICATION,4.5,7820209,0.0,100000000,Free,0.0,Everyone,Communication,2018-08-01,Varies with device,Varies with device,9114,Robin Velazquez,50,Nevada
450,2021-03-30 16:35:23,531,Caller ID +,COMMUNICATION,4.0,9498,118000.0,1000000,Free,0.0,Everyone,Communication,2016-06-07,5.28.0,2.3 and up,2825,Manuel Winters,21,Vermont
451,2021-03-30 16:35:24,176,Gmail,COMMUNICATION,4.3,4604483,0.0,1000000000,Free,0.0,Everyone,Communication,2018-08-02,Varies with device,Varies with device,5369,Louis Walker,43,Washington
452,2021-03-30 16:35:25,406,Yahoo Mail – Stay Organized,COMMUNICATION,4.3,4188142,16000000.0,100000000,Free,0.0,Everyone,Communication,2018-07-18,5.29.3,4.4 and up,9693,Timothy Simmons,62,Arkansas
453,2021-03-30 16:35:26,274,K-9 Mail,COMMUNICATION,4.2,88427,5100000.0,5000000,Free,0.0,Everyone,Communication,2018-01-06,5.403,4.0.3 and up,6020,Justin Martinez,35,North Carolina
454,2021-03-30 16:35:27,184,"myMail – Email for Hotmail, Gmail and Outlook Mail",COMMUNICATION,4.5,305218,0.0,10000000,Free,0.0,Everyone,Communication,2018-08-03,Varies with device,Varies with device,10050,Kathy Boyd,35,New Jersey
455,2021-03-30 16:35:28,680,Email TypeApp - Mail App,COMMUNICATION,4.6,183374,44000000.0,1000000,Free,0.0,Everyone,Communication,2018-08-01,1.9.4.74,4.1 and up,4450,Samantha Mills,16,Maryland
456,2021-03-30 16:35:29,697,All Email Providers,COMMUNICATION,4.1,20901,7300000.0,1000000,Free,0.0,Everyone,Communication,2018-04-03,5.0.9,4.1 and up,1146,Danielle Miller,22,Oklahoma
457,2021-03-30 16:35:30,948,"Newton Mail - Email App for Gmail, Outlook, IMAP",COMMUNICATION,4.0,122595,30000000.0,1000000,Free,0.0,Everyone,Communication,2018-07-19,9.8.376,5.0 and up,7090,Allison Smith,37,Texas
458,2021-03-30 16:35:31,159,GO Notifier,COMMUNICATION,4.2,124346,695000.0,10000000,Free,0.0,Everyone,Communication,2014-07-06,2.8,2.0 and up,5260,Ann Jimenez,52,North Dakota
459,2021-03-30 16:35:32,387,Mail.Ru - Email App,COMMUNICATION,4.6,837842,0.0,50000000,Free,0.0,Everyone,Communication,2018-08-03,Varies with device,Varies with device,6508,Joel Guzman,45,Louisiana
460,2021-03-30 16:35:33,827,Mail1Click - Secure Mail,COMMUNICATION,4.1,255,1600000.0,10000,Free,0.0,Everyone,Communication,2017-04-11,2.3,2.2 and up,6509,Christina Becker,35,Minnesota
461,2021-03-30 16:35:34,662,Daum Mail - Next Mail,COMMUNICATION,4.3,41420,19000000.0,5000000,Free,0.0,Everyone,Communication,2018-06-21,3.2.0,4.0 and up,3692,Mr. Phillip Irwin,61,Mississippi
462,2021-03-30 16:35:35,968,mail.com mail,COMMUNICATION,4.2,44706,0.0,1000000,Free,0.0,Everyone,Communication,2018-07-25,Varies with device,Varies with device,10033,Laura Jones,37,Colorado
463,2021-03-30 16:35:36,610,SolMail - All-in-One email app,COMMUNICATION,4.3,23707,0.0,500000,Free,0.0,Everyone,Communication,2017-08-09,2.3.17,Varies with device,8416,Kristen Smith,22,Vermont
464,2021-03-30 16:35:37,196,Hangouts,COMMUNICATION,4.0,3419513,0.0,1000000000,Free,0.0,Everyone,Communication,2018-07-21,Varies with device,Varies with device,5618,Anna Davis,38,South Dakota
465,2021-03-30 16:35:38,63,imo free video calls and chat,COMMUNICATION,4.3,4785988,11000000.0,500000000,Free,0.0,Everyone,Communication,2018-06-08,9.8.000000010501,4.0 and up,10007,Daniel Parsons,49,Colorado
466,2021-03-30 16:35:39,372,free video calls and chat,COMMUNICATION,4.2,594728,0.0,50000000,Free,0.0,Everyone,Communication,2018-07-19,7.3(800241),4.4 and up,9960,Alex Fisher,56,Texas
467,2021-03-30 16:35:40,344,Viber Messenger,COMMUNICATION,4.3,11335255,0.0,500000000,Free,0.0,Everyone,Communication,2018-07-18,Varies with device,Varies with device,9315,Steven Huber,32,Alabama
468,2021-03-30 16:35:41,922,Skype - free IM & video calls,COMMUNICATION,4.1,10484169,0.0,1000000000,Free,0.0,Everyone,Communication,2018-08-03,Varies with device,Varies with device,8344,Samuel Collins,32,Alaska
469,2021-03-30 16:35:42,320,WeChat,COMMUNICATION,4.2,5387446,0.0,100000000,Free,0.0,Everyone,Communication,2018-07-31,Varies with device,Varies with device,9483,Jamie Hayes,59,Colorado
470,2021-03-30 16:35:43,221,Vonage Mobile® Call Video Text,COMMUNICATION,4.1,29208,23000000.0,1000000,Free,0.0,Everyone,Communication,2016-09-28,2.9.8,2.3.3 and up,9390,Lisa Jones,58,Colorado
471,2021-03-30 16:35:44,577,JusTalk - Free Video Calls and Fun Video Chat,COMMUNICATION,4.6,191032,26000000.0,5000000,Free,0.0,Everyone,Communication,2018-08-04,7.2.29,4.0.3 and up,6009,Brian Leblanc,22,Florida
472,2021-03-30 16:35:45,689,Glide - Video Chat Messenger,COMMUNICATION,4.3,350154,0.0,10000000,Free,0.0,Everyone,Communication,2018-07-29,Varies with device,Varies with device,5363,Nicholas Martinez,25,North Carolina
473,2021-03-30 16:35:46,61,Talkray - Free Calls & Texts,COMMUNICATION,4.2,244863,0.0,10000000,Free,0.0,Everyone,Communication,2018-05-29,Varies with device,Varies with device,8758,Antonio Daugherty,34,Tennessee
474,2021-03-30 16:35:47,587,LINE: Free Calls & Messages,COMMUNICATION,4.2,10790289,0.0,500000000,Free,0.0,Everyone,Communication,2018-07-26,Varies with device,Varies with device,6172,Amanda Romero,22,Kansas
475,2021-03-30 16:35:48,873,KakaoTalk: Free Calls & Text,COMMUNICATION,4.3,2546527,0.0,100000000,Free,0.0,Everyone,Communication,2018-08-03,Varies with device,Varies with device,6045,John Bender,43,Maine
476,2021-03-30 16:35:49,464,"Moco+ - Chat, Meet People",DATING,4.2,1545,0.0,10000,Paid,3.99,Mature 17+,Dating,2018-06-19,2.6.139,4.1 and up,6763,Lisa Gonzalez,59,Indiana
477,2021-03-30 16:35:50,803,Calculator,DATING,2.6,57,6200000.0,1000,Paid,6.99,Everyone,Dating,2017-10-25,1.1.6,4.0 and up,2797,Heather Soto,38,New Hampshire
478,2021-03-30 16:35:51,925,Truth or Dare Pro,DATING,4.3,0,20000000.0,50,Paid,1.49,Teen,Dating,2017-09-01,1.0,4.0 and up,9118,Eric Banks,61,Wisconsin
479,2021-03-30 16:35:52,771,"Private Dating, Hide App- Blue for PrivacyHider",DATING,4.3,0,18000.0,100,Paid,2.99,Everyone,Dating,2017-07-25,1.0.1,4.0 and up,7651,Daniel Zamora,29,Minnesota
480,2021-03-30 16:35:53,417,Ad Blocker for SayHi,DATING,4.3,4,1200000.0,100,Paid,3.99,Teen,Dating,2018-08-02,1.2,4.0.3 and up,991,Kathleen Lopez,18,Georgia
481,2021-03-30 16:35:54,135,AMBW Dating App: Asian Men Black Women Interracial,DATING,3.5,2,17000000.0,100,Paid,7.99,Mature 17+,Dating,2017-01-21,1.0.1,4.0 and up,804,Bradley Murphy,25,Ohio
482,2021-03-30 16:35:55,974,Zoosk Dating App: Meet Singles,DATING,4.0,516801,0.0,10000000,Free,0.0,Mature 17+,Dating,2018-08-02,Varies with device,Varies with device,9804,Arthur Haynes,20,Idaho
483,2021-03-30 16:35:56,596,OkCupid Dating,DATING,4.1,285726,15000000.0,10000000,Free,0.0,Mature 17+,Dating,2018-07-30,11.10.1,4.1 and up,7228,James Hogan,16,Pennsylvania
484,2021-03-30 16:35:57,565,Match™ Dating - Meet Singles,DATING,3.7,76646,0.0,10000000,Free,0.0,Mature 17+,Dating,2018-07-23,Varies with device,Varies with device,6585,Shannon Brown,51,Ohio
485,2021-03-30 16:35:58,889,"Hily: Dating, Chat, Match, Meet & Hook up",DATING,4.1,2556,56000000.0,100000,Free,0.0,Mature 17+,Dating,2018-08-01,2.5.2,4.1 and up,5690,John Dunn,56,Kansas
486,2021-03-30 16:35:59,69,Hinge: Dating & Relationships,DATING,4.2,7779,12000000.0,500000,Free,0.0,Mature 17+,Dating,2018-08-03,6.1.3,5.0 and up,5691,Emily Morris,42,Montana
487,2021-03-30 16:36:00,666,Casual Dating & Adult Singles - Joyride,DATING,4.5,61637,11000000.0,5000000,Free,0.0,Mature 17+,Dating,2018-07-31,4.17.2,4.1 and up,2935,Autumn Martin,27,Vermont
488,2021-03-30 16:36:01,386,BBW Dating & Plus Size Chat,DATING,4.4,12632,29000000.0,1000000,Free,0.0,Mature 17+,Dating,2018-07-27,3.5.0.1,4.1 and up,1471,Sara Carter,35,Kansas
489,2021-03-30 16:36:02,643,"Moco - Chat, Meet People",DATING,4.2,313724,0.0,10000000,Free,0.0,Mature 17+,Dating,2018-08-04,2.6.141,4.1 and up,6762,Miranda Orozco,20,Massachusetts
490,2021-03-30 16:36:03,330,CMB Free Dating App,DATING,4.0,48845,40000000.0,1000000,Free,0.0,Mature 17+,Dating,2018-08-01,4.19.0.2320,4.4 and up,2615,John Bowen,27,Mississippi
491,2021-03-30 16:36:04,544,Hot or Not - Find someone right now,DATING,4.1,305708,0.0,10000000,Free,0.0,Mature 17+,Dating,2018-08-02,Varies with device,Varies with device,5744,Dr. Jordan Wood,29,Arkansas
492,2021-03-30 16:36:05,114,eharmony - Online Dating App,DATING,3.1,31320,53000000.0,5000000,Free,0.0,Mature 17+,Dating,2018-07-30,6.6.5,4.1 and up,9942,Amanda Smith,40,Louisiana
493,2021-03-30 16:36:06,889,Free Dating App & Flirt Chat - Match with Singles,DATING,4.4,172460,3100000.0,5000000,Free,0.0,Mature 17+,Dating,2018-08-04,1.639,4.0 and up,5124,John Dunn,56,Kansas
494,2021-03-30 16:36:07,811,"Chispa, the Dating App for Latino, Latina Singles",DATING,4.2,4195,24000000.0,100000,Free,0.0,Mature 17+,Dating,2018-07-25,1.6.1,4.4 and up,3021,Billy Williams,18,South Dakota
495,2021-03-30 16:36:08,432,Clover Dating App,DATING,4.1,11633,23000000.0,500000,Free,0.0,Mature 17+,Dating,2018-07-24,2.5.1,4.1 and up,3087,Tina Yates,22,Idaho
496,2021-03-30 16:36:09,591,Black People Meet Singles Date,DATING,3.9,10212,5000000.0,1000000,Free,0.0,Mature 17+,Dating,2018-07-25,1.9.7,4.4 and up,2135,Thomas Brady,41,Texas
497,2021-03-30 16:36:10,244,Mingle2 - Free Online Dating & Singles Chat Rooms,DATING,4.3,37053,44000000.0,1000000,Free,0.0,Mature 17+,Dating,2018-08-03,4.4B,4.1 and up,6713,Zachary Thomas II,46,Rhode Island
498,2021-03-30 16:36:11,856,Free Dating App & Flirt Chat - Cheers,DATING,4.4,667,27000000.0,10000,Free,0.0,Mature 17+,Dating,2018-08-03,1.308.us,4.1 and up,5123,Matthew Calderon,49,South Dakota
499,2021-03-30 16:36:12,423,stranger chat - anonymous chat,DATING,3.5,13202,6100000.0,1000000,Free,0.0,Mature 17+,Dating,2018-07-07,2.4.1,4.1 and up,10084,Amanda Buchanan MD,60,South Carolina
500,2021-03-30 16:36:13,225,"Blendr - Chat, Flirt & Meet",DATING,4.0,28671,0.0,1000000,Free,0.0,Mature 17+,Dating,2018-08-01,Varies with device,Varies with device,2153,Michael Johnson,28,Montana
501,2021-03-30 16:36:14,810,Free Dating Hook Up Messenger,DATING,3.3,1157,21000000.0,100000,Free,0.0,Mature 17+,Dating,2017-01-27,5.0.1,4.2 and up,5127,Dominique Rowe,29,Arkansas
502,2021-03-30 16:36:15,841,Find Real Love — YouLove Premium Dating,DATING,4.5,212626,11000000.0,10000000,Free,0.0,Mature 17+,Dating,2018-07-31,4.17.2,4.1 and up,4954,Edward Hayes,40,Missouri
503,2021-03-30 16:36:16,554,Once - Quality Matches Every day,DATING,4.4,222888,21000000.0,1000000,Free,0.0,Mature 17+,Dating,2018-07-17,2.45,4.1 and up,7237,Amanda Hayes,16,Vermont
504,2021-03-30 16:36:17,828,BLK - Swipe. Match. Chat.,DATING,4.1,2067,24000000.0,100000,Free,0.0,Mature 17+,Dating,2018-07-25,1.6.1,4.4 and up,1658,Veronica Russell,24,Vermont
505,2021-03-30 16:36:18,801,Cougar Dating Life : Date Older Women Sugar Mummy,DATING,3.9,1643,31000000.0,500000,Free,0.0,Mature 17+,Dating,2018-07-03,4.5.5,4.1 and up,3197,Kelly Robbins,20,Montana
506,2021-03-30 16:36:19,789,Howlr,DATING,3.9,105,27000000.0,5000,Free,0.0,Mature 17+,Dating,2018-06-19,1.0.4,4.4 and up,5772,Richard Allen,36,Michigan
507,2021-03-30 16:36:20,829,Stranger Chat & Date,DATING,3.6,3414,6200000.0,500000,Free,0.0,Mature 17+,Dating,2018-06-06,1.2.1,4.1 and up,8558,Brian Graham,28,North Carolina
508,2021-03-30 16:36:21,269,Free Dating & Flirt Chat - Choice of Love,DATING,4.0,42194,0.0,5000000,Free,0.0,Mature 17+,Dating,2018-07-24,Varies with device,Varies with device,5122,Shannon Hall,23,Pennsylvania
509,2021-03-30 16:36:22,748,RandoChat - Chat roulette,DATING,3.6,11806,12000000.0,1000000,Free,0.0,Mature 17+,Dating,2018-06-26,4.0.18,4.0.3 and up,7844,Bobby Bowman,50,Nebraska
510,2021-03-30 16:36:23,157,BeWild Free Dating & Chat App,DATING,3.4,1999,8000000.0,100000,Free,0.0,Mature 17+,Dating,2017-02-03,1.6.5,4.2 and up,1998,Mrs. Michelle Hall DDS,30,Michigan
511,2021-03-30 16:36:24,820,"FastMeet: Chat, Dating, Love",DATING,4.2,22544,5900000.0,1000000,Free,0.0,Mature 17+,Dating,2018-07-27,1.31.4,4.0.3 and up,4895,Matthew Bradley,64,Michigan
512,2021-03-30 16:36:25,902,"Free Dating App - YoCutie - Flirt, Chat & Meet",DATING,4.1,97684,7900000.0,1000000,Free,0.0,Mature 17+,Dating,2018-07-10,1.230,4.0.3 and up,5126,Leah Odom,15,Massachusetts
513,2021-03-30 16:36:26,231,OurTime Dating for Singles 50+,DATING,3.4,2519,5000000.0,100000,Free,0.0,Mature 17+,Dating,2018-07-25,1.9.7,4.4 and up,7288,Kathy Castillo,60,Nevada
514,2021-03-30 16:36:27,650,FarmersOnly Dating,DATING,3.0,1146,1400000.0,100000,Free,0.0,Mature 17+,Dating,2016-02-25,2.2,4.0 and up,4877,Arthur Gibson,37,Tennessee
515,2021-03-30 16:36:28,607,Dating for 50 plus Mature Singles – FINALLY,DATING,4.6,13046,13000000.0,500000,Free,0.0,Mature 17+,Dating,2018-07-31,4.17.2,4.1 and up,3690,Kenneth Huff,47,Ohio
516,2021-03-30 16:36:29,635,Sudy – Meet Elite & Rich Single,DATING,4.1,17268,40000000.0,500000,Free,0.0,Mature 17+,Dating,2018-06-25,4.1.2,4.0.3 and up,8582,Peter Burns,43,Virginia
517,2021-03-30 16:36:30,509,Christian Dating For Free App,DATING,3.9,8722,13000000.0,500000,Free,0.0,Mature 17+,Dating,2018-06-20,15.8,4.1 and up,3027,Emily Jenkins,20,Connecticut
518,2021-03-30 16:36:31,775,Just She - Top Lesbian Dating,DATING,1.9,953,19000000.0,100000,Free,0.0,Mature 17+,Dating,2018-07-18,6.3.7,5.0 and up,6012,Megan King,58,Arkansas
519,2021-03-30 16:36:32,444,Single Parent Meet #1 Dating,DATING,3.5,2593,5000000.0,500000,Free,0.0,Mature 17+,Dating,2018-07-25,1.9.7,4.4 and up,8316,George Turner,53,Pennsylvania
520,2021-03-30 16:36:33,634,EliteSingles – Dating for Single Professionals,DATING,2.5,5377,19000000.0,500000,Free,0.0,Mature 17+,Dating,2018-07-31,4.8.5,4.0.3 and up,4446,Nathan Peters,50,Arizona
521,2021-03-30 16:36:34,379,Millionaire Match: Rich Singles Dating App,DATING,3.9,852,27000000.0,100000,Free,0.0,Mature 17+,Dating,2018-07-30,6.4.6,4.1 and up,6705,Monica Hanson,18,Oregon
522,2021-03-30 16:36:35,725,InterracialCupid - Interracial Dating App,DATING,3.4,212,3000000.0,50000,Free,0.0,Mature 17+,Dating,2018-06-13,2.3.0.1781,5.0 and up,5911,Michelle Davila,37,Idaho
523,2021-03-30 16:36:36,491,Sugar Mommas Dating And Single Search,DATING,3.5,1972,13000000.0,1000000,Free,0.0,Mature 17+,Dating,2018-05-12,4.3,4.1 and up,8586,Hannah Jimenez,14,Kansas
524,2021-03-30 16:36:37,208,"Hide App, Private Dating, Safe Chat - PrivacyHider",DATING,4.4,35206,7200000.0,1000000,Free,0.0,Everyone,Dating,2018-05-21,2.9.6,4.0 and up,5677,Megan Clay,61,California
525,2021-03-30 16:36:38,886,"muzmatch: Muslim & Arab Singles, Marriage & Dating",DATING,3.8,5164,25000000.0,100000,Free,0.0,Mature 17+,Dating,2018-07-24,3.8.75a,4.0.3 and up,10041,Lance Hernandez,15,Hawaii
526,2021-03-30 16:36:39,468,NoBuffDating - Free Dating App,DATING,4.2,1939,0.0,100000,Free,0.0,Mature 17+,Dating,2017-01-08,1.0.0,4.0 and up,7128,Blake Ferguson,59,Ohio
527,2021-03-30 16:36:40,919,Sugar Daddy Dating App,DATING,2.5,277,5700000.0,100000,Free,0.0,Mature 17+,Dating,2017-12-04,3.0.0,4.1 and up,8585,Kenneth Gutierrez,31,Montana
528,2021-03-30 16:36:41,490,Adult Dirty Emojis,DATING,2.8,80,5500000.0,10000,Free,0.0,Teen,Dating,2017-11-06,1.0,4.0.3 and up,1022,Daniel Mercer,53,Florida
529,2021-03-30 16:36:42,996,Free Dating App - Meet Local Singles - Flirt Chat,DATING,4.1,825,0.0,100000,Free,0.0,Mature 17+,Dating,2017-12-28,1.0.5,4.0 and up,5125,Karen Gates,48,Indiana
530,2021-03-30 16:36:43,133,"Meet4U - Chat, Love, Singles!",DATING,4.2,40035,6500000.0,1000000,Free,0.0,Mature 17+,Dating,2018-07-27,1.31.3,4.0.3 and up,6624,Teresa Woodard,61,Georgia
531,2021-03-30 16:36:44,544,SnpCupid Dating,DATING,3.5,1093,5800000.0,100000,Free,0.0,Mature 17+,Dating,2017-01-28,1.6.6,4.2 and up,8402,Dr. Jordan Wood,29,Arkansas
532,2021-03-30 16:36:45,344,"Chat Rooms, Avatars, Date - Galaxy",DATING,4.3,135418,0.0,10000000,Free,0.0,Mature 17+,Dating,2018-07-07,Varies with device,Varies with device,2967,Steven Huber,32,Alabama
533,2021-03-30 16:36:46,157,Adult Dating - AdultFinder,DATING,3.3,1601,3800000.0,500000,Free,0.0,Mature 17+,Dating,2017-02-01,1.5,4.1 and up,1021,Mrs. Michelle Hall DDS,30,Michigan
534,2021-03-30 16:36:47,590,Gay Sugar Daddy Dating & Hookup – Sudy Gay,DATING,4.1,2212,41000000.0,100000,Free,0.0,Mature 17+,Dating,2018-06-20,2.0.5,4.0.3 and up,5316,Thomas Graham,28,Wisconsin
535,2021-03-30 16:36:48,464,"Meet24 - Love, Chat, Singles",DATING,4.2,57081,7900000.0,1000000,Free,0.0,Mature 17+,Dating,2018-07-27,1.31.3,4.0.3 and up,6623,Lisa Gonzalez,59,Indiana
536,2021-03-30 16:36:49,378,BBWCupid - BBW Dating App,DATING,3.5,241,2800000.0,50000,Free,0.0,Mature 17+,Dating,2018-06-01,2.2.0.1748,5.0 and up,1472,Michael Clay,20,Tennessee
537,2021-03-30 16:36:50,706,ChatVideo Meet new people,DATING,4.2,63986,20000000.0,5000000,Free,0.0,Mature 17+,Dating,2018-05-31,3.0.15,4.0 and up,2971,Nathan Sanchez,57,Rhode Island
538,2021-03-30 16:36:51,522,"TryDate - Free Online Dating App, Chat Meet Adults",DATING,4.4,7888,15000000.0,500000,Free,0.0,Mature 17+,Dating,2018-04-29,2.4.0,4.1 and up,9120,Derek Harris,50,Pennsylvania
539,2021-03-30 16:36:52,871,Black White Interracial Dating - Interracial Match,DATING,4.1,535,28000000.0,100000,Free,0.0,Mature 17+,Dating,2018-03-29,2.0.0,4.1 and up,2140,Kimberly Mcintyre,62,Alaska
540,2021-03-30 16:36:53,45,"USA Singles Meet, Match and Date Free - Date",DATING,4.2,5084,9600000.0,100000,Free,0.0,Mature 17+,Dating,2018-08-03,1.55,4.1 and up,9190,Joy Pace,44,Utah
541,2021-03-30 16:36:54,887,FlirtChat - ♥Free Dating/Flirting App♥,DATING,4.3,2430,13000000.0,500000,Free,0.0,Mature 17+,Dating,2018-07-26,12.0.4,4.1 and up,5030,Sarah Brown,33,Hawaii
