"event_id","download_date","user_id","app","category","rating","reviews","app_size","installs","app_type","price","content_rating","genres","last_updated","current_version","android_version","app_id","user_name","user_age","user_location","time_spent_min"
"334","2021-05-14","176","Truyện Vui Tý Quậy","COMICS","4.5","144","4.7M","10,000+","Free","0","Everyone","Comics","July 19, 2018","3","4.0.3 and up","9119","Timothy Clark","57","Massachusetts","68"
"335","2021-05-14","158","Comic Es - Shojo manga / love comics free of charge ♪ ♪","COMICS","3.9","2181","10M","100,000+","Free","0","Teen","Comics","March 5, 2018","1.2.12","4.0.3 and up","3138","Jennifer Crawford","55","Utah","189"
"336","2021-05-14","116","comico Popular Original Cartoon Updated Everyday Comico","COMICS","3.2","93965","15M","5,000,000+","Free","0","Teen","Comics","July 3, 2018","6.3.0","4.0.3 and up","9882","Grant Rice","63","Vermont","98"
"337","2021-05-14","444","Daily Manga - Comic & Webtoon","COMICS","3.2","1446","7.1M","100,000+","Free","0","Mature 17+","Comics","May 18, 2018","1","4.0.3 and up","3666","John Mclaughlin","36","Maryland","163"
"338","2021-05-14","58","漫咖 Comics - Manga,Novel and Stories","COMICS","4.1","12088","21M","1,000,000+","Free","0","Mature 17+","Comics","July 6, 2018","2.3.1","4.0.3 and up","10151","Brian Pearson","38","Iowa","218"
"339","2021-05-14","283","Funny Jokes Photos","COMICS","4.4","39","4.3M","10,000+","Free","0","Everyone 10+","Comics","July 3, 2018","1.1","4.2 and up","5206","Amanda Martin","27","Missouri","239"
"340","2021-05-14","198","DC Comics","COMICS","4.2","25671","Varies with device","1,000,000+","Free","0","Teen","Comics","June 5, 2018","Varies with device","Varies with device","3336","Elizabeth Johnson","56","Maine","34"
"341","2021-05-14","440","Emmanuella Funny Videos 2018","COMICS","4.5","314","6.1M","100,000+","Free","0","Everyone","Comics","May 23, 2018","3.1.0","4.1 and up","4454","Alexander Morgan","18","Nebraska","156"
"342","2021-05-14","437","Manga Mania - Best online manga reader","COMICS","4.4","757","10M","10,000+","Free","0","Teen","Comics","May 24, 2018","1","4.1 and up","6529","Matthew Craig","36","Alaska","103"
"343","2021-05-14","331","Faustop Sounds","COMICS","4.7","1677","40M","100,000+","Free","0","Everyone","Comics","May 26, 2018","1.7.7","4.1 and up","4903","Dawn Conner","49","North Dakota","223"
"344","2021-05-14","154","【Ranobbe complete free】 Novelba - Free app that you can read and write novels","COMICS","4.3","1330","22M","50,000+","Free","0","Everyone","Comics","July 3, 2018","6.1.1","4.2 and up","10143","James Bailey","25","Wisconsin","47"
"345","2021-05-14","287","Narrator's Voice","COMICS","4.5","564387","Varies with device","5,000,000+","Free","0","Everyone","Comics","July 5, 2018","Varies with device","Varies with device","7027","Debra Johnson","27","West Virginia","137"
"346","2021-05-14","467","- Free Comics - Comic Apps","COMICS","3.5","115","9.1M","10,000+","Free","0","Mature 17+","Comics","July 13, 2018","5.0.12","5.0 and up","502","Heather Davis","37","South Carolina","116"
"347","2021-05-14","463","Tapas – Comics, Novels, and Stories","COMICS","4.5","29839","29M","1,000,000+","Free","0","Teen","Comics","July 31, 2018","4.1.0","4.4 and up","8767","Wayne Weaver","25","South Carolina","191"
"348","2021-05-14","453","Marvel Unlimited","COMICS","3.7","22551","11M","1,000,000+","Free","0","Teen","Comics","July 24, 2018","3.16.0","4.4 and up","6561","John George","57","Oregon","56"
"349","2021-05-14","96","Manga Zero - Japanese cartoon and comic reader","COMICS","4.2","15194","15M","1,000,000+","Free","0","Teen","Comics","July 19, 2018","4.7.3","4.2 and up","6533","Bethany Dixon","54","Illinois","43"
"350","2021-05-14","50","Children's cartoons (Mithu-Mina-Raju)","COMICS","4.6","279","3.3M","100,000+","Free","0","Everyone","Comics","December 18, 2017","1.6","4.0 and up","3014","Donna Myers","26","Georgia","159"
"351","2021-05-15","468","Hangouts","COMMUNICATION","4","3419433","Varies with device","1,000,000,000+","Free","0","Everyone","Communication","July 21, 2018","Varies with device","Varies with device","5618","Jason Montgomery","61","New Hampshire","54"
"352","2021-05-15","392","Omlet Chat","COMMUNICATION","3.9","40751","35M","10,000,000+","Free","0","Teen","Communication","November 4, 2016","2.2.7600","4.0.3 and up","7233","Connor Pena","60","Wyoming","192"
"353","2021-05-15","263","UC Browser - Fast Download Private & Secure","COMMUNICATION","4.5","17712922","40M","500,000,000+","Free","0","Teen","Communication","August 2, 2018","12.8.5.1121","4.0 and up","9172","Kyle Fernandez","19","Delaware","32"
"354","2021-05-15","440","My Vodacom SA","COMMUNICATION","3.7","25021","61M","5,000,000+","Free","0","Everyone","Communication","June 26, 2018","9.9.0","4.3 and up","6941","Alexander Morgan","18","Nebraska","117"
"355","2021-05-15","92","Microsoft Edge","COMMUNICATION","4.3","27187","66M","5,000,000+","Free","0","Everyone","Communication","July 28, 2018","42.0.0.2059","4.4 and up","6684","Steven Fields","54","New York","71"
"356","2021-05-15","293","WhatsApp Messenger","COMMUNICATION","4.4","69119316","Varies with device","1,000,000,000+","Free","0","Everyone","Communication","August 3, 2018","Varies with device","Varies with device","9541","Christopher Smith","54","Hawaii","172"
"357","2021-05-15","157","Messenger – Text and Video Chat for Free","COMMUNICATION","4","56646578","Varies with device","1,000,000,000+","Free","0","Everyone","Communication","August 1, 2018","Varies with device","Varies with device","6665","Dr. Melvin Wilkerson","45","Wisconsin","44"
"358","2021-05-15","44","imo free video calls and chat","COMMUNICATION","4.3","4785988","11M","500,000,000+","Free","0","Everyone","Communication","June 8, 2018","9.8.000000010501","4.0 and up","10007","Derek Chung","20","Georgia","201"
"359","2021-05-15","219","Hangouts Dialer - Call Phones","COMMUNICATION","4","122498","79k","10,000,000+","Free","0","Everyone","Communication","September 2, 2015","0.1.100944346","4.0.3 and up","5619","Scott Murray","47","Arkansas","146"
"360","2021-05-15","313","Viber Messenger","COMMUNICATION","4.3","11334973","Varies with device","500,000,000+","Free","0","Everyone","Communication","July 18, 2018","Varies with device","Varies with device","9315","Debra Snyder","62","Maine","219"
"361","2021-05-15","1","Talkatone: Free Texts, Calls & Phone Number","COMMUNICATION","4.1","132014","25M","10,000,000+","Free","0","Everyone","Communication","July 18, 2018","6.1","4.2 and up","8742","Bruce Rice","49","New Mexico","188"
"362","2021-05-15","286","GMX Mail","COMMUNICATION","4.3","258556","Varies with device","10,000,000+","Free","0","Everyone","Communication","July 25, 2018","Varies with device","Varies with device","5253","Heather Miller","48","Kentucky","211"
"363","2021-05-15","54","free video calls and chat","COMMUNICATION","4.2","594728","Varies with device","50,000,000+","Free","0","Everyone","Communication","July 19, 2018","7.3(800241)","4.4 and up","9960","Amber Sloan","64","Maine","197"
"364","2021-05-15","89","WeChat","COMMUNICATION","4.2","5387446","Varies with device","100,000,000+","Free","0","Everyone","Communication","July 31, 2018","Varies with device","Varies with device","9483","Michael Martinez","22","Arkansas","47"
"365","2021-05-15","223","Skype - free IM & video calls","COMMUNICATION","4.1","10484169","Varies with device","1,000,000,000+","Free","0","Everyone","Communication","August 3, 2018","Varies with device","Varies with device","8344","Maria Bauer","63","Idaho","227"
"366","2021-05-15","248","Telegram","COMMUNICATION","4.4","3128509","Varies with device","100,000,000+","Free","0","Mature 17+","Communication","July 27, 2018","Varies with device","Varies with device","8796","Taylor Wilson","30","Nebraska","47"
"367","2021-05-15","284","Who","COMMUNICATION","4.3","2451093","Varies with device","100,000,000+","Free","0","Teen","Communication","August 3, 2018","Varies with device","Varies with device","9564","Jessica Michael","38","California","47"
"368","2021-05-15","22","Google Voice","COMMUNICATION","4.2","171031","Varies with device","10,000,000+","Free","0","Everyone","Communication","August 3, 2018","Varies with device","Varies with device","5447","Charlotte Schwartz","36","Minnesota","105"
"369","2021-05-15","346","GO SMS Pro - Messenger, Free Themes, Emoji","COMMUNICATION","4.4","2876500","24M","100,000,000+","Free","0","Everyone","Communication","August 1, 2018","7.73","4.0 and up","5262","Crystal Freeman","63","South Dakota","205"
"370","2021-05-15","306","Android Messages","COMMUNICATION","4.2","781810","Varies with device","100,000,000+","Free","0","Everyone","Communication","August 1, 2018","Varies with device","Varies with device","1215","Candice Brown","35","Idaho","159"
"371","2021-05-15","187","Messaging+ SMS, MMS Free","COMMUNICATION","4.1","28238","17M","1,000,000+","Free","0","Everyone","Communication","August 2, 2018","4.98","2.3 and up","6657","Ashley Newman","36","Vermont","189"
"372","2021-05-15","24","chomp SMS","COMMUNICATION","4.3","335646","8.3M","10,000,000+","Free","0","Everyone","Communication","July 26, 2018","7.21","2.3 and up","9872","Jeremy Williams","61","Hawaii","243"
"373","2021-05-15","103","Calls & Text by Mo+","COMMUNICATION","4.2","83239","14M","5,000,000+","Free","0","Everyone","Communication","April 19, 2018","3.0.4","4.0 and up","2826","Alan Lynch","57","Montana","74"
"374","2021-05-15","461","AT&T Visual Voicemail","COMMUNICATION","3.7","13761","Varies with device","10,000,000+","Free","0","Everyone","Communication","June 27, 2018","Varies with device","Varies with device","894","Jason Carey","18","Nebraska","60"
"375","2021-05-15","34","Cricket Visual Voicemail","COMMUNICATION","3.9","13698","5.1M","10,000,000+","Free","0","Everyone","Communication","July 2, 2018","3.2.0.100171","4.1 and up","3243","David Munoz","34","Virginia","192"
"376","2021-05-15","163","Seznam.cz","COMMUNICATION","4.3","46702","Varies with device","1,000,000+","Free","0","Everyone","Communication","July 4, 2018","Varies with device","Varies with device","8249","Walter Young","51","Hawaii","203"
"377","2021-05-15","5","Opera Mini - fast web browser","COMMUNICATION","4.5","5149854","Varies with device","100,000,000+","Free","0","Everyone","Communication","July 19, 2018","Varies with device","Varies with device","7268","Kelly Mays MD","42","Utah","236"
"378","2021-05-15","125","Browser 4G","COMMUNICATION","4.3","192948","6.6M","10,000,000+","Free","0","Everyone","Communication","June 19, 2018","24.6.6","4.0.3 - 7.1.1","2283","Samuel Thomas","31","New York","118"
"379","2021-05-15","71","MegaFon Dashboard","COMMUNICATION","3.7","99559","Varies with device","10,000,000+","Free","0","Everyone","Communication","July 30, 2018","Varies with device","Varies with device","6628","Mary Williams","28","Hawaii","249"
"380","2021-05-15","112","ZenUI Dialer & Contacts","COMMUNICATION","4.5","437674","Varies with device","10,000,000+","Free","0","Everyone","Communication","August 1, 2018","Varies with device","Varies with device","9770","Ricky Benson","61","New York","122"
"381","2021-05-15","287","Antillean Gold Telegram (original version)","COMMUNICATION","4.4","2939","17M","100,000+","Free","0","Everyone","Communication","July 16, 2018","2.1","4.1 and up","1267","Debra Johnson","27","West Virginia","243"
"382","2021-05-15","363","Opera Browser: Fast and Secure","COMMUNICATION","4.4","2473509","Varies with device","100,000,000+","Free","0","Everyone","Communication","July 31, 2018","47.1.2249.129326","Varies with device","7267","Timothy Wong","26","Tennessee","237"
"383","2021-05-15","287","Firefox Focus: The privacy browser","COMMUNICATION","4.4","36880","4.0M","1,000,000+","Free","0","Everyone","Communication","July 6, 2018","5.2","5.0 and up","4966","Debra Johnson","27","West Virginia","237"
"384","2021-05-15","79","Google Voice","COMMUNICATION","4.2","171031","Varies with device","10,000,000+","Free","0","Everyone","Communication","August 3, 2018","Varies with device","Varies with device","5447","Thomas Cantrell","56","Massachusetts","163"
"385","2021-05-15","91","Chrome Dev","COMMUNICATION","4.4","63543","Varies with device","5,000,000+","Free","0","Everyone","Communication","August 2, 2018","69.0.3497.24","Varies with device","3031","Jeffrey Diaz","42","Idaho","83"
"386","2021-05-15","122","Xperia Link™","COMMUNICATION","4.1","45487","Varies with device","10,000,000+","Free","0","Everyone","Communication","October 27, 2016","Varies with device","Varies with device","9682","Michael Wells","18","Connecticut","165"
"387","2021-05-15","334","TracFone My Account","COMMUNICATION","3.6","20769","18M","1,000,000+","Free","0","Everyone","Communication","July 11, 2018","R6.0.3","4.1 and up","9053","Luis Weaver","23","Utah","186"
"388","2021-05-15","341","Who","COMMUNICATION","4.3","2451083","Varies with device","100,000,000+","Free","0","Teen","Communication","August 3, 2018","Varies with device","Varies with device","9564","Andrea Parker","42","Kentucky","153"
"389","2021-05-15","88","TouchPal Keyboard - Fun Emoji & Android Keyboard","COMMUNICATION","4.4","615381","37M","10,000,000+","Free","0","Mature 17+","Communication","August 2, 2018","6.7.9.1","4.0.3 and up","9036","Cheryl Haas","51","Mississippi","188"
"390","2021-05-15","452","Google Duo - High Quality Video Calls","COMMUNICATION","4.6","2083237","Varies with device","500,000,000+","Free","0","Everyone","Communication","July 31, 2018","37.1.206017801.DR37_RC14","4.4 and up","5425","Kimberly Bennett","21","Utah","140"
"391","2021-05-15","23","Telegram","COMMUNICATION","4.4","3128250","Varies with device","100,000,000+","Free","0","Mature 17+","Communication","July 27, 2018","Varies with device","Varies with device","8796","Danielle Price","19","South Dakota","65"
"392","2021-05-15","417","Android Messages","COMMUNICATION","4.2","781810","Varies with device","100,000,000+","Free","0","Everyone","Communication","August 1, 2018","Varies with device","Varies with device","1215","Jennifer Beltran","26","Louisiana","223"
"393","2021-05-15","113","My magenta","COMMUNICATION","3.9","42370","37M","1,000,000+","Free","0","Everyone","Communication","June 25, 2018","7.5.1","5.0 and up","6950","Kathleen Harris","42","Ohio","121"
"394","2021-05-15","181","Puffin Web Browser","COMMUNICATION","4.3","541389","Varies with device","10,000,000+","Free","0","Everyone","Communication","July 9, 2018","7.5.3.20547","4.1 and up","7679","Gerald Lyons","19","Oregon","160"
"395","2021-05-15","306","UC Browser Mini -Tiny Fast Private & Secure","COMMUNICATION","4.4","3648120","3.3M","100,000,000+","Free","0","Teen","Communication","July 18, 2018","11.4.0","4.0 and up","9173","Candice Brown","35","Idaho","188"
"396","2021-05-15","431","WeChat","COMMUNICATION","4.2","5387333","Varies with device","100,000,000+","Free","0","Everyone","Communication","July 31, 2018","Varies with device","Varies with device","9483","Kimberly Dominguez","60","Arkansas","115"
"397","2021-05-15","204","Skype Lite - Free Video Call & Chat","COMMUNICATION","4.2","33053","22M","5,000,000+","Free","0","Everyone","Communication","July 31, 2018","1.60.0.31354-release","4.0.3 and up","8345","Eric Abbott","61","Alabama","233"
"398","2021-05-15","13","WhatsApp Business","COMMUNICATION","4.4","136662","32M","10,000,000+","Free","0","Everyone","Communication","July 30, 2018","2.18.116","4.0.3 and up","9540","Justin Meyer","33","Utah","145"
"399","2021-05-16","42","Full Screen Caller ID","COMMUNICATION","4.2","104990","10M","5,000,000+","Free","0","Everyone","Communication","May 15, 2018","3.5.0","4.0.3 and up","5199","Thomas Berg","52","Rhode Island","56"
"400","2021-05-16","364","Lightning Web Browser","COMMUNICATION","4.1","12578","2.3M","500,000+","Free","0","Everyone","Communication","July 10, 2017","4.5.1","4.0 and up","6316","Peter Hall","23","Indiana","88"
"401","2021-05-16","340","Web Browser","COMMUNICATION","4.2","10965","2.3M","500,000+","Free","0","Everyone","Communication","February 2, 2015","2","3.0 and up","9506","John Scott","49","Washington","247"
